STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TAVG,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20120915,-9999, , , ,9999,73, , ,W,9999,43, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20120916,-9999, , , ,9999,76, , ,W,9999,48, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20120917,-9999, , , ,9999,78, , ,W,9999,50, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20120918,-9999, , , ,9999,67, , ,W,9999,47, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20120919,-9999, , , ,9999,67, , ,W,9999,38, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20120920,-9999, , , ,9999,78, , ,W,9999,47, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20120921,-9999, , , ,9999,72, , ,W,9999,51, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20120922,-9999, , , ,9999,70, , ,W,9999,42, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20120923,-9999, , , ,9999,64, , ,W,9999,38, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20120924,-9999, , , ,9999,67, , ,W,9999,36, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20120925,-9999, , , ,9999,68, , ,W,9999,48, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20120926,-9999, , , ,9999,74, , ,W,9999,59, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20120927,-9999, , , ,9999,68, , ,W,9999,53, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20120928,-9999, , , ,9999,67, , ,W,9999,48, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20120929,-9999, , , ,9999,70, , ,W,9999,44, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20120930,-9999, , , ,9999,69, , ,W,9999,42, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121001,-9999, , , ,9999,64, , ,W,9999,44, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121002,-9999, , , ,9999,78, , ,W,9999,54, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121003,-9999, , , ,9999,69, , ,W,9999,60, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121004,-9999, , , ,9999,77, , ,W,9999,48, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121005,-9999, , , ,9999,75, , ,W,9999,45, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121006,-9999, , , ,9999,57, , ,W,9999,38, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121007,-9999, , , ,9999,49, , ,W,9999,40, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121008,-9999, , , ,9999,53, , ,W,9999,31, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121009,-9999, , , ,9999,60, , ,W,9999,33, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121010,-9999, , , ,9999,57, , ,W,9999,34, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121011,-9999, , , ,9999,60, , ,W,9999,31, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121012,-9999, , , ,9999,56, , ,W,9999,36, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121013,-9999, , , ,9999,69, , ,W,9999,33, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121014,-9999, , , ,9999,75, , ,W,9999,60, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121015,-9999, , , ,9999,60, , ,W,9999,43, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121016,-9999, , , ,9999,61, , ,W,9999,35, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121017,-9999, , , ,9999,74, , ,W,9999,52, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121018,-9999, , , ,9999,65, , ,W,9999,48, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121019,-9999, , , ,9999,57, , ,W,9999,46, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121020,-9999, , , ,9999,55, , ,W,9999,39, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121021,-9999, , , ,9999,61, , ,W,9999,34, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121022,-9999, , , ,9999,76, , ,W,9999,44, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121023,-9999, , , ,9999,75, , ,W,9999,58, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121024,-9999, , , ,9999,79, , ,W,9999,59, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121025,-9999, , , ,9999,79, , ,W,9999,52, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121026,-9999, , , ,9999,62, , ,W,9999,46, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121027,-9999, , , ,9999,50, , ,W,9999,44, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121028,-9999, , , ,9999,46, , ,W,9999,37, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121029,-9999, , , ,9999,40, , ,W,9999,35, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121030,-9999, , , ,9999,39, , ,W,9999,33, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121031,-9999, , , ,9999,42, , ,W,9999,37, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121101,-9999, , , ,9999,49, , ,W,9999,38, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121102,-9999, , , ,9999,45, , ,W,9999,34, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121103,-9999, , , ,9999,46, , ,W,9999,38, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121104,-9999, , , ,9999,45, , ,W,9999,30, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121105,-9999, , , ,9999,46, , ,W,9999,26, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121106,-9999, , , ,9999,47, , ,W,9999,23, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121107,-9999, , , ,9999,53, , ,W,9999,32, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121108,-9999, , , ,9999,49, , ,W,9999,27, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121109,-9999, , , ,9999,57, , ,W,9999,29, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121110,-9999, , , ,9999,70, , ,W,9999,47, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121111,-9999, , , ,9999,69, , ,W,9999,48, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121112,-9999, , , ,9999,62, , ,W,9999,31, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121113,-9999, , , ,9999,40, , ,W,9999,27, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121114,-9999, , , ,9999,41, , ,W,9999,24, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121115,-9999, , , ,9999,47, , ,W,9999,24, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121116,-9999, , , ,9999,50, , ,W,9999,27, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121117,-9999, , , ,9999,57, , ,W,9999,28, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121118,-9999, , , ,9999,57, , ,W,9999,27, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121119,-9999, , , ,9999,56, , ,W,9999,30, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121120,-9999, , , ,9999,54, , ,W,9999,38, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121121,-9999, , , ,9999,61, , ,W,9999,36, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121122,-9999, , , ,9999,63, , ,W,9999,32, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121123,-9999, , , ,9999,54, , ,W,9999,30, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121124,-9999, , , ,9999,32, , ,W,9999,29, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121125,-9999, , , ,9999,44, , ,W,9999,29, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121126,-9999, , , ,9999,48, , ,W,9999,29, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121127,-9999, , , ,9999,38, , ,W,9999,23, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121128,-9999, , , ,9999,42, , ,W,9999,21, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121129,-9999, , , ,9999,47, , ,W,9999,22, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121130,-9999, , , ,9999,58, , ,W,9999,35, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121201,-9999, , , ,9999,61, , ,W,9999,36, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121202,-9999, , , ,9999,56, , ,W,9999,51, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121203,-9999, , , ,9999,63, , ,W,9999,55, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121204,-9999, , , ,9999,63, , ,W,9999,38, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121205,-9999, , , ,9999,41, , ,W,9999,26, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121206,-9999, , , ,9999,45, , ,W,9999,24, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121207,-9999, , , ,9999,51, , ,W,9999,42, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121208,-9999, , , ,9999,53, , ,W,9999,38, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121209,-9999, , , ,9999,56, , ,W,9999,39, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121210,-9999, , , ,9999,56, , ,W,9999,33, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121211,-9999, , , ,9999,35, , ,W,9999,26, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121212,-9999, , , ,9999,41, , ,W,9999,22, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121213,-9999, , , ,9999,44, , ,W,9999,21, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121214,-9999, , , ,9999,50, , ,W,9999,24, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121215,-9999, , , ,9999,50, , ,W,9999,35, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121216,-9999, , , ,9999,60, , ,W,9999,47, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121217,-9999, , , ,9999,48, , ,W,9999,37, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121218,-9999, , , ,9999,44, , ,W,9999,37, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121219,-9999, , , ,9999,45, , ,W,9999,37, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121220,-9999, , , ,9999,49, , ,W,9999,34, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121221,-9999, , , ,9999,34, , ,W,9999,29, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121222,-9999, , , ,9999,32, , ,W,9999,19, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121223,-9999, , , ,9999,38, , ,W,9999,19, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121224,-9999, , , ,9999,34, , ,W,9999,24, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121225,-9999, , , ,9999,34, , ,W,9999,31, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121226,-9999, , , ,9999,33, , ,W,9999,27, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121227,-9999, , , ,9999,29, , ,W,9999,25, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121228,-9999, , , ,9999,32, , ,W,9999,23, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121229,-9999, , , ,9999,30, , ,W,9999,26, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121230,-9999, , , ,9999,26, , ,W,9999,20, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20121231,-9999, , , ,9999,34, , ,W,9999,19, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130101,-9999, , , ,9999,33, , ,W,9999,17, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130102,-9999, , , ,9999,22, , ,W,9999,9, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130103,-9999, , , ,9999,29, , ,W,9999,10, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130104,-9999, , , ,9999,31, , ,W,9999,23, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130105,-9999, , , ,9999,37, , ,W,9999,16, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130106,-9999, , , ,9999,37, , ,W,9999,26, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130107,-9999, , , ,9999,34, , ,W,9999,24, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130108,-9999, , , ,9999,43, , ,W,9999,20, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130109,-9999, , , ,9999,46, , ,W,9999,28, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130110,-9999, , , ,9999,41, , ,W,9999,25, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130111,-9999, , , ,9999,61, , ,W,9999,41, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130112,-9999, , , ,9999,64, , ,W,9999,48, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130113,-9999, , , ,9999,65, , ,W,9999,38, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130114,-9999, , , ,9999,38, , ,W,9999,23, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130115,-9999, , , ,9999,33, , ,W,9999,21, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130116,-9999, , , ,9999,35, , ,W,9999,30, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130117,-9999, , , ,9999,38, , ,W,9999,24, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130118,-9999, , , ,9999,35, , ,W,9999,17, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130119,-9999, , , ,9999,52, , ,W,9999,33, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130120,-9999, , , ,9999,45, , ,W,9999,22, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130121,-9999, , , ,9999,23, , ,W,9999,9, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130122,-9999, , , ,9999,15, , ,W,9999,5, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130123,-9999, , , ,9999,21, , ,W,9999,7, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130124,-9999, , , ,9999,21, , ,W,9999,11, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130125,-9999, , , ,9999,23, , ,W,9999,16, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130126,-9999, , , ,9999,27, , ,W,9999,15, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130127,-9999, , , ,9999,34, , ,W,9999,9, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130128,-9999, , , ,9999,50, , ,W,9999,32, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130129,-9999, , , ,9999,65, , ,W,9999,48, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130130,-9999, , , ,9999,62, , ,W,9999,33, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130131,-9999, , , ,9999,34, , ,W,9999,18, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130201,-9999, , , ,9999,18, , ,W,9999,6, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130202,-9999, , , ,9999,26, , ,W,9999,10, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130203,-9999, , , ,9999,25, , ,W,9999,14, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130204,-9999, , , ,9999,30, , ,W,9999,13, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130205,-9999, , , ,9999,32, , ,W,9999,24, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130207,-9999, , , ,9999,48, , ,W,9999,28, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130208,-9999, , , ,9999,43, , ,W,9999,23, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130209,-9999, , , ,9999,36, , ,W,9999,18, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130210,-9999, , , ,9999,49, , ,W,9999,23, , ,W,9999
GHCND:USW00004804,COLUMBUS OHIO STATE UNIVERSITY AIRPORT OH US,275.8,40.07806,-83.07806,20130211,-9999, , , ,9999,52, , ,W,9999,36, , ,W,9999
