STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TOBS,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121011,59, , ,7,0700,38, , ,7,0700,38, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121012,56, , ,7,0700,38, , ,7,0700,47, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121013,52, , ,7,0700,28, , ,7,0700,29, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121014,53, , ,7,0700,29, , ,7,0700,53, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121015,71, , ,7,0700,53, , ,7,0700,62, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121016,63, , ,7,0700,47, , ,7,0700,48, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121017,55, , ,7,0700,36, , ,7,0700,38, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121018,63, , ,7,0700,38, , ,7,0700,52, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121019,63, , ,7,0700,50, , ,7,0700,50, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121020,60, , ,7,0700,49, , ,7,0700,51, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121021,56, , ,7,0700,43, , ,7,0700,48, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121022,57, , ,7,0700,41, , ,7,0700,42, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121023,68, , ,7,0700,42, , ,7,0700,53, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121024,73, , ,7,0700,53, , ,7,0700,55, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121025,75, , ,7,0700,55, , ,7,0700,55, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121026,71, , ,7,0700,55, , ,7,0700,60, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121027,62, , ,7,0700,59, , ,7,0700,59, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121028,59, , ,7,0700,49, , ,7,0700,49, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121029,49, , ,7,0700,45, , ,7,0700,46, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121030,53, , ,7,0700,43, , ,7,0700,43, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121031,46, , ,7,0700,35, , ,7,0700,35, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121101,40, , ,7,0700,35, , ,7,0700,39, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121102,44, , ,7,0700,39, , ,7,0700,39, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121103,43, , ,7,0700,36, , ,7,0700,37, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121104,42, , ,7,0700,37, , ,7,0700,38, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121105,39, , ,7,0700,34, , ,7,0700,34, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121106,40, , ,7,0700,31, , ,7,0700,32, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121107,40, , ,7,0700,27, , ,7,0700,29, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121108,41, , ,7,0700,28, , ,7,0700,31, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121109,47, , ,7,0700,31, , ,7,0700,38, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121110,52, , ,7,0700,37, , ,7,0700,38, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121111,56, , ,7,0700,36, , ,7,0700,38, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121112,65, , ,7,0700,38, , ,7,0700,55, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121113,63, , ,7,0700,34, , ,7,0700,34, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121114,40, , ,7,0700,34, , ,7,0700,34, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121115,40, , ,7,0700,28, , ,7,0700,29, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121116,42, , ,7,0700,28, , ,7,0700,30, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121117,49, , ,7,0700,26, , ,7,0700,28, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121118,49, , ,7,0700,27, , ,7,0700,28, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121119,49, , ,7,0700,27, , ,7,0700,31, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121120,44, , ,7,0700,31, , ,7,0700,32, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121121,48, , ,7,0700,28, , ,7,0700,28, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121122,51, , ,7,0700,28, , ,7,0700,29, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121123,57, , ,7,0700,29, , ,7,0700,36, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121124,53, , ,7,0700,31, , ,7,0700,32, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121125,35, , ,7,0700,29, , ,7,0700,30, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121126,35, , ,7,0700,29, , ,7,0700,32, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121127,43, , ,7,0700,31, , ,7,0700,32, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121128,36, , ,7,0700,29, , ,7,0700,31, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121129,39, , ,7,0700,27, , ,7,0700,29, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121130,44, , ,7,0700,26, , ,7,0700,30, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121201,44, , ,7,0700,30, , ,7,0700,34, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121202,44, , ,7,0700,33, , ,7,0700,41, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121203,52, , ,7,0700,41, , ,7,0700,51, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121204,60, , ,7,0700,50, , ,7,0700,50, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121205,67, , ,7,0700,42, , ,7,0700,42, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121206,43, , ,7,0700,25, , ,7,0700,25, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121207,39, , ,7,0700,25, , ,7,0700,32, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121208,39, , ,7,0700,32, , ,7,0700,39, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121209,54, , ,7,0700,38, , ,7,0700,40, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121210,46, , ,7,0700,36, , ,7,0700,46, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121211,54, , ,7,0700,37, , ,7,0700,37, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121212,40, , ,7,0700,33, , ,7,0700,33, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121213,40, , ,7,0700,23, , ,7,0700,23, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121214,41, , ,7,0700,23, , ,7,0700,26, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121215,47, , ,7,0700,26, , ,7,0700,30, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121216,44, , ,7,0700,30, , ,7,0700,43, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121217,45, , ,7,0700,41, , ,7,0700,43, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121218,51, , ,7,0700,43, , ,7,0700,45, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121219,46, , ,7,0700,36, , ,7,0700,38, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121220,40, , ,7,0700,29, , ,7,0700,32, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121221,40, , ,7,0700,32, , ,7,0700,35, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121222,36, , ,7,0700,31, , ,7,0700,31, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121223,32, , ,7,0700,25, , ,7,0700,25, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121224,41, , ,7,0700,23, , ,7,0700,24, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121225,36, , ,7,0700,24, , ,7,0700,33, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121226,36, , ,7,0700,26, , ,7,0700,26, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121227,28, , ,7,0700,24, , ,7,0700,28, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121228,30, , ,7,0700,26, , ,7,0700,29, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121229,31, , ,7,0700,22, , ,7,0700,26, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121230,30, , ,7,0700,26, , ,7,0700,28, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20121231,29, , ,7,0700,21, , ,7,0700,23, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130101,38, , ,7,0700,22, , ,7,0700,32, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130102,33, , ,7,0700,19, , ,7,0700,19, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130103,27, , ,7,0700,12, , ,7,0700,12, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130104,32, , ,7,0700,11, , ,7,0700,28, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130105,32, , ,7,0700,26, , ,7,0700,26, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130106,33, , ,7,0700,26, , ,7,0700,33, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130107,38, , ,7,0700,32, , ,7,0700,34, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130108,35, , ,7,0700,21, , ,7,0700,21, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130109,43, , ,7,0700,21, , ,7,0700,24, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130110,45, , ,7,0700,23, , ,7,0700,32, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130111,43, , ,7,0700,32, , ,7,0700,38, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130112,41, , ,7,0700,36, , ,7,0700,37, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130113,46, , ,7,0700,36, , ,7,0700,37, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130114,51, , ,7,0700,37, , ,7,0700,45, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130115,46, , ,7,0700,30, , ,7,0700,30, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130116,33, , ,7,0700,28, , ,7,0700,29, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130117,34, , ,7,0700,29, , ,7,0700,32, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130118,35, , ,7,0700,19, , ,7,0700,19, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130119,37, , ,7,0700,19, , ,7,0700,37, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130120,50, , ,7,0700,37, , ,7,0700,46, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130121,46, , ,7,0700,19, , ,7,0700,22, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130122,26, , ,7,0700,8, , ,7,0700,8, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130123,11, , ,7,0700,5, , ,7,0700,5, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130124,14, , ,7,0700,5, , ,7,0700,10, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130125,20, , ,7,0700,8, , ,7,0700,11, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130126,18, , ,7,0700,11, , ,7,0700,18, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130127,23, , ,7,0700,16, , ,7,0700,17, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130128,31, , ,7,0700,17, , ,7,0700,28, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130129,48, , ,7,0700,28, , ,7,0700,44, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130130,55, , ,7,0700,35, , ,7,0700,46, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130131,59, , ,7,0700,34, , ,7,0700,34, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130201,34, , ,7,0700,17, , ,7,0700,17, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130202,21, , ,7,0700,10, , ,7,0700,11, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130203,23, , ,7,0700,11, , ,7,0700,21, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130204,28, , ,7,0700,16, , ,7,0700,17, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130205,28, , ,7,0700,17, , ,7,0700,25, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130206,29, , ,7,0700,25, , ,7,0700,28, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130207,33, , ,7,0700,19, , ,7,0700,21, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130208,34, , ,7,0700,19, , ,7,0700,31, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130209,34, , ,7,0700,18, , ,7,0700,19, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130210,32, , ,7,0700,15, , ,7,0700,18, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130211,39, , ,7,0700,18, , ,7,0700,35, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130212,56, , ,7,0700,34, , ,7,0700,34, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130213,34, , ,7,0700,22, , ,7,0700,23, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130214,37, , ,7,0700,23, , ,7,0700,28, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130215,40, , ,7,0700,28, , ,7,0700,36, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130216,43, , ,7,0700,27, , ,7,0700,27, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130217,34, , ,7,0700,17, , ,7,0700,17, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130218,22, , ,7,0700,11, , ,7,0700,11, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130219,38, , ,7,0700,11, , ,7,0700,35, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130220,39, , ,7,0700,18, , ,7,0700,18, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130221,22, , ,7,0700,18, , ,7,0700,20, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130222,29, , ,7,0700,19, , ,7,0700,20, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130223,32, , ,7,0700,20, , ,7,0700,30, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130224,37, , ,7,0700,30, , ,7,0700,33, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130225,33, , ,7,0700,25, , ,7,0700,27, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130226,43, , ,7,0700,25, , ,7,0700,31, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130227,37, , ,7,0700,31, , ,7,0700,34, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130228,40, , ,7,0700,33, , ,7,0700,33, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130301,36, , ,7,0700,33, , ,7,0700,33, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130302,35, , ,7,0700,26, , ,7,0700,26, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130303,32, , ,7,0700,23, , ,7,0700,24, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130304,29, , ,7,0700,22, , ,7,0700,22, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130305,28, , ,7,0700,21, , ,7,0700,24, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130306,38, , ,7,0700,24, , ,7,0700,35, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130307,39, , ,7,0700,35, , ,7,0700,35, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130308,41, , ,7,0700,30, , ,7,0700,31, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130309,43, , ,7,0700,27, , ,7,0700,27, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130310,54, , ,7,0700,27, , ,7,0700,36, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130311,60, , ,7,0700,36, , ,7,0700,46, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130312,54, , ,7,0700,44, , ,7,0700,46, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130313,46, , ,7,0700,30, , ,7,0700,31, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130314,40, , ,7,0700,25, , ,7,0700,26, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130315,35, , ,7,0700,26, , ,7,0700,30, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130316,45, , ,7,0700,30, , ,7,0700,34, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130317,35, , ,7,0700,26, , ,7,0700,28, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130318,34, , ,7,0700,25, , ,7,0700,27, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130319,34, , ,7,0700,27, , ,7,0700,34, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130320,45, , ,7,0700,27, , ,7,0700,28, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130321,37, , ,7,0700,21, , ,7,0700,22, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130322,27, , ,7,0700,21, , ,7,0700,26, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130323,32, , ,7,0700,26, , ,7,0700,29, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130324,38, , ,7,0700,24, , ,7,0700,27, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130325,41, , ,7,0700,27, , ,7,0700,31, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130326,35, , ,7,0700,31, , ,7,0700,32, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130327,44, , ,7,0700,32, , ,7,0700,35, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130328,42, , ,7,0700,34, , ,7,0700,35, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130329,42, , ,7,0700,35, , ,7,0700,37, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130330,49, , ,7,0700,29, , ,7,0700,33, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130331,53, , ,7,0700,33, , ,7,0700,39, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130401,47, , ,7,0700,37, , ,7,0700,47, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130402,47, , ,7,0700,26, , ,7,0700,26, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130403,37, , ,7,0700,26, , ,7,0700,29, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130404,38, , ,7,0700,22, , ,7,0700,25, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130405,50, , ,7,0700,25, , ,7,0700,33, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130406,56, , ,7,0700,29, , ,7,0700,30, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130407,54, , ,7,0700,30, , ,7,0700,44, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130408,66, , ,7,0700,44, , ,7,0700,47, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130409,74, , ,7,0700,47, , ,7,0700,61, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130410,79, , ,7,0700,61, , ,7,0700,70, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130411,81, , ,7,0700,50, , ,7,0700,50, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130412,52, , ,7,0700,43, , ,7,0700,47, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130413,53, , ,7,0700,41, , ,7,0700,42, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130414,53, , ,7,0700,36, , ,7,0700,38, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130415,58, , ,7,0700,38, , ,7,0700,50, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130416,66, , ,7,0700,50, , ,7,0700,57, , ,7,0700
GHCND:USC00368449,STATE COLLEGE PA US,356.6,40.7933,-77.8672,20130417,71, , ,7,0700,51, , ,7,0700,52, , ,7,0700
